station_id,date,longitude,latitude,rain_mm,precip_mm,NDVI,NDMI,MSI,s1_vv,s1_vh,SAR_ratio,elev,slope,DOY,soil_moisture_5cm
Darrington,2011-10-20,-121.45,48.54,4.1,4.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,293,0.277
Darrington,2011-10-21,-121.45,48.54,17.7,17.7,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,294,0.294
Darrington,2011-10-22,-121.45,48.54,25.4,26.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,295,0.308
Darrington,2011-10-23,-121.45,48.54,0.3,0.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,296,0.285
Darrington,2011-10-24,-121.45,48.54,3.3000000000000003,4.9,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,297,0.278
Darrington,2011-10-25,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,298,0.27
Darrington,2011-10-26,-121.45,48.54,0.6000000000000001,1.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,299,0.263
Darrington,2011-10-27,-121.45,48.54,0.2,0.2,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,300,0.263
Darrington,2011-10-28,-121.45,48.54,9.9,13.7,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,301,0.283
Darrington,2011-10-29,-121.45,48.54,0.4,0.4,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,302,0.287
Darrington,2011-10-30,-121.45,48.54,16.8,16.8,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,303,0.302
Darrington,2011-10-31,-121.45,48.54,2.9000000000000004,9.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,304,0.309
Darrington,2011-11-01,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,305,0.287
Darrington,2011-11-02,-121.45,48.54,0.5,6.7,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,306,0.283
Darrington,2011-11-03,-121.45,48.54,0.2,7.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,307,0.314
Darrington,2011-11-04,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,308,0.291
Darrington,2011-11-05,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,309,0.28
Darrington,2011-11-06,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,310,0.274
Darrington,2011-11-07,-121.45,48.54,1.4,7.8,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,311,0.296
Darrington,2011-11-08,-121.45,48.54,2.0,5.7,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,312,0.321
Darrington,2011-11-09,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,313,0.295
Darrington,2011-11-10,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,314,0.286
Darrington,2011-11-11,-121.45,48.54,1.1,35.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,315,0.321
Darrington,2011-11-12,-121.45,48.54,0.2,14.8,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,316,0.329
Darrington,2011-11-13,-121.45,48.54,0.5,30.4,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,317,0.353
Darrington,2011-11-14,-121.45,48.54,0.5,16.2,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,318,0.329
Darrington,2011-11-15,-121.45,48.54,0.0,5.6000000000000005,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,319,0.305
Darrington,2011-11-16,-121.45,48.54,1.8000000000000005,26.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,320,0.319
Darrington,2011-11-17,-121.45,48.54,0.2,26.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,321,0.336
Darrington,2011-11-18,-121.45,48.54,0.0,4.2,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,322,0.327
Darrington,2011-11-19,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,323,0.308
Darrington,2011-11-20,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,324,0.293
Darrington,2011-11-21,-121.45,48.54,0.5,21.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,325,0.301
Darrington,2011-11-22,-121.45,48.54,13.4,59.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,326,0.362
Darrington,2011-11-23,-121.45,48.54,25.1,38.8,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,327,0.36
Darrington,2011-11-24,-121.45,48.54,0.0,21.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,328,0.339
Darrington,2011-11-25,-121.45,48.54,0.3,8.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,329,0.341
Darrington,2011-11-26,-121.45,48.54,7.3,11.8,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,330,0.33
Darrington,2011-11-27,-121.45,48.54,27.4,33.800000000000004,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,331,0.362
Darrington,2011-11-28,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,332,0.32
Darrington,2011-11-29,-121.45,48.54,0.2,6.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,333,0.309
Darrington,2011-11-30,-121.45,48.54,0.0,0.8,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,334,0.317
Darrington,2011-12-01,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,335,0.309
Darrington,2011-12-02,-121.45,48.54,0.0,1.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,336,0.306
Darrington,2011-12-03,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,337,0.302
Darrington,2011-12-04,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,338,0.295
Darrington,2011-12-05,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,339,0.301
Darrington,2011-12-06,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,340,0.304
Darrington,2011-12-07,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,341,0.303
Darrington,2011-12-08,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,342,0.306
Darrington,2011-12-09,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,343,0.3
Darrington,2011-12-10,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,344,0.293
Darrington,2011-12-11,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,345,0.294
Darrington,2011-12-16,-121.45,48.54,1.8,2.7,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,350,0.335
Darrington,2011-12-17,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,351,0.32
Darrington,2011-12-18,-121.45,48.54,2.9,4.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,352,0.305
Darrington,2011-12-19,-121.45,48.54,0.1,0.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,353,0.298
Darrington,2011-12-20,-121.45,48.54,0.5,8.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,354,0.323
Darrington,2011-12-21,-121.45,48.54,0.0,0.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,355,0.317
Darrington,2011-12-22,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,356,0.307
Darrington,2011-12-23,-121.45,48.54,0.4,2.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,357,0.314
Darrington,2011-12-24,-121.45,48.54,9.3,11.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,358,0.356
Darrington,2011-12-25,-121.45,48.54,2.0,14.7,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,359,0.341
Darrington,2011-12-26,-121.45,48.54,0.0,6.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,360,0.32
Darrington,2011-12-27,-121.45,48.54,18.4,37.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,361,0.351
Darrington,2011-12-28,-121.45,48.54,55.6,65.9,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,362,0.366
Darrington,2011-12-29,-121.45,48.54,5.3,20.9,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,363,0.342
Darrington,2011-12-30,-121.45,48.54,5.7,41.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,364,0.348
Darrington,2011-12-31,-121.45,48.54,0.0,4.4,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,365,0.328
Darrington,2012-01-01,-121.45,48.54,0.1,2.9,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,1,0.314
Darrington,2012-01-02,-121.45,48.54,5.7,19.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,2,0.319
Darrington,2012-01-03,-121.45,48.54,7.300000000000001,9.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,3,0.341
Darrington,2012-01-04,-121.45,48.54,30.7,34.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,4,0.355
Darrington,2012-01-05,-121.45,48.54,4.3,26.8,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,5,0.347
Darrington,2012-01-06,-121.45,48.54,0.0,0.8,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,6,0.328
Darrington,2012-01-07,-121.45,48.54,0.0,3.2,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,7,0.321
Darrington,2012-01-08,-121.45,48.54,0.6000000000000001,1.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,8,0.32
Darrington,2012-01-09,-121.45,48.54,3.3000000000000003,4.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,9,0.319
Darrington,2012-01-10,-121.45,48.54,0.0,1.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,10,0.326
Darrington,2012-01-11,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,11,0.31
Darrington,2012-01-12,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,12,0.299
Darrington,2012-01-13,-121.45,48.54,0.0,0.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,13,0.318
Darrington,2012-01-14,-121.45,48.54,0.1,24.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,14,0.357
Darrington,2012-01-15,-121.45,48.54,0.0,0.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,15,0.33
Darrington,2012-01-16,-121.45,48.54,0.0,10.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,16,0.318
Darrington,2012-01-17,-121.45,48.54,0.1,19.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,17,0.313
Darrington,2012-01-18,-121.45,48.54,0.0,14.2,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,18,0.311
Darrington,2012-01-19,-121.45,48.54,0.0,1.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,19,0.307
Darrington,2012-01-20,-121.45,48.54,4.5,21.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,20,0.305
Darrington,2012-01-21,-121.45,48.54,4.1,37.4,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,21,0.333
Darrington,2012-01-22,-121.45,48.54,0.0,17.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,22,0.33
Darrington,2012-01-23,-121.45,48.54,0.1,6.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,23,0.331
Darrington,2012-01-24,-121.45,48.54,14.4,42.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,24,0.336
Darrington,2012-01-25,-121.45,48.54,4.3,28.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,25,0.349
Darrington,2012-01-26,-121.45,48.54,0.8,18.2,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,26,0.343
Darrington,2012-01-27,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,27,0.332
Darrington,2012-01-28,-121.45,48.54,1.6,6.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,28,0.324
Darrington,2012-01-29,-121.45,48.54,25.2,45.2,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,29,0.364
Darrington,2012-01-30,-121.45,48.54,4.6,8.1,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,30,0.372
Darrington,2012-01-31,-121.45,48.54,0.3,4.8,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,31,0.373
Darrington,2012-02-01,-121.45,48.54,1.1,13.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,32,0.374
Darrington,2012-02-02,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,33,0.36
Darrington,2012-02-03,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,34,0.362
Darrington,2012-02-04,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,35,0.35
Darrington,2012-02-07,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,38,0.327
Darrington,2012-02-08,-121.45,48.54,3.4000000000000004,5.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,39,0.318
Darrington,2012-02-09,-121.45,48.54,3.4,3.5,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,40,0.332
Darrington,2012-02-10,-121.45,48.54,2.0,2.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,41,0.323
Darrington,2012-02-11,-121.45,48.54,2.1,3.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,42,0.325
Darrington,2012-02-12,-121.45,48.54,0.1,0.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,43,0.316
Darrington,2012-02-13,-121.45,48.54,0.3,1.6,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,44,0.316
Darrington,2012-02-14,-121.45,48.54,0.1,2.2,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,45,0.321
Darrington,2012-02-15,-121.45,48.54,0.0,0.0,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,46,0.316
Darrington,2012-02-16,-121.45,48.54,0.0,7.4,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,47,0.329
Darrington,2012-02-17,-121.45,48.54,1.6,12.7,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,48,0.335
Darrington,2012-02-18,-121.45,48.54,0.0,29.7,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,49,0.356
Darrington,2012-02-19,-121.45,48.54,0.0,9.3,0.4484671530286624,0.1877525968209923,0.6838523488418207,0.0839140957159367,0.0241005948393433,3.4818267464066923,216.30902463997063,14.401476296850973,50,0.355
